id,atm_group,address,address_rus,lat,long,target,religious_buildings_100,food_drink_100,education_100,healthcare_100,transportation_100,entertainment_100,public_amenities_100,cash_intensive_shops_100,personal_services_100,large_retail_100,markets_vendors_100,tourism_100,financial_services_100,religious_buildings_250,food_drink_250,education_250,healthcare_250,transportation_250,entertainment_250,public_amenities_250,cash_intensive_shops_250,personal_services_250,large_retail_250,markets_vendors_250,tourism_250,financial_services_250,religious_buildings_500,food_drink_500,education_500,healthcare_500,transportation_500,entertainment_500,public_amenities_500,cash_intensive_shops_500,personal_services_500,large_retail_500,markets_vendors_500,tourism_500,financial_services_500,religious_buildings_1000,food_drink_1000,education_1000,healthcare_1000,transportation_1000,entertainment_1000,public_amenities_1000,cash_intensive_shops_1000,personal_services_1000,large_retail_1000,markets_vendors_1000,tourism_1000,financial_services_1000,highway_type,highway_distance,parking_count,parking_types,parking_distance,metro_count,metro_distance,bus_tram_count,bus_distance,city,region,is_urban
5670.0,5478.0,"D. 14, UL. SOVETSKAYA     KISELEVSK G ","Советская улица, 14, Киселёвск, Кемеровская область, Россия, 652700",54.002691,86.641737,-0.0857009251842018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,2,0,0,6,1,0,1,2,0,0,5,1,0,2,0,3,10,6,0,1,6,3,0,7,1,0,3,residential,31.93437835748229,0,empty,0.0,0,0.0,4,195.0821496382332,Киселёвск,Кемеровская область,1
5679.0,5478.0,"D. 31, PR-KT PERVOMAISKII KISLOVODSK G","Первомайский проспект, 31, Кисловодск, Ставропольский край, Россия, 357700",43.906187,42.715359,-0.03798956520991,0,3,0,0,0,0,1,0,0,2,0,0,2,0,13,1,7,0,0,2,4,0,4,1,4,12,0,38,4,13,0,0,4,18,6,13,4,9,20,3,83,13,31,1,4,8,38,15,16,6,28,29,footway,8.0757880762391,0,empty,0.0,0,0.0,19,118.04374581803648,Кисловодск,Ставропольский край,1
5683.0,5478.0,"D. 17, UL. PRAVDY         GRYAZI G    ","улица Правды, 17, Грязи, Липецкая область, Россия, 399059",52.490056,39.955941,-0.005566565822608,0,1,1,0,2,1,0,2,0,1,1,1,1,0,4,2,2,2,1,0,3,0,2,1,1,2,0,4,3,7,2,1,0,7,1,3,1,1,2,1,7,5,16,6,1,7,23,7,17,2,1,11,footway,14.41495128017,1,"[""surface""]",88.45244798257725,0,0.0,6,379.9547045580651,Грязи,Липецкая область,1
5689.0,5478.0,"D. 24A, PR-KT STROITELEI  SARATOV G   ","проспект Строителей, 24А, Саратов, Россия",51.592486,45.968823,-0.0501061186508277,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,1,0,0,0,3,4,4,1,0,0,7,2,8,5,7,0,1,6,18,5,4,0,0,8,3,27,14,28,0,1,12,53,18,20,0,0,18,footway,34.527938921485415,3,"[""surface"", ""parking""]",24.43890332079238,0,0.0,6,311.94228063385043,Саратов,Саратовская область,1
5690.0,5478.0,"D. 7, UL. PEREVERTKINA    VORONEZH G  ","улица Переверткина, 7, Воронеж, Россия, 394063",51.686534,39.256746,0.0268556656734667,0,2,0,1,0,0,0,1,0,1,0,0,1,0,7,3,4,0,0,0,3,3,3,0,0,4,0,13,9,12,0,1,2,12,7,4,1,0,6,1,31,22,31,0,1,8,27,13,10,3,1,18,footway,74.60995824628759,1,"[""surface""]",59.05231716255939,0,0.0,6,85.64357441205719,Воронеж,Воронежская область,1
5698.0,5478.0,"D. 1, UL. LENINA          PETROPAVLOVS","улица Ленина, село Петропавловск, Большесосновский район, Пермский край, Россия",57.656493,54.287528,-0.0132124454302834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,tertiary,69.06492385401465,0,empty,0.0,0,0.0,0,0.0,Петропавловск,Пермский край,0
5728.0,5478.0,"D. 284/1, UL. MIRA        STAVROPOL G ","улица Мира, 284/1, Ставрополь, Россия, 355017",45.036763,41.96682,-0.0620557033908653,0,1,1,1,0,0,0,0,0,0,0,0,4,0,8,2,2,1,0,1,0,0,2,0,0,7,0,25,12,22,3,1,7,6,6,9,1,0,22,4,86,27,47,4,6,15,17,16,25,1,3,38,footway,33.68874995148583,3,"[""parking""]",18.19925684715224,0,0.0,20,121.43386230574866,Ставрополь,Ставропольский край,1
5729.0,5478.0,"D. 284/1, UL. MIRA        STAVROPOL G ","улица Мира, 284/1, Ставрополь, Россия, 355017",45.036763,41.96682,0.020989064248911,0,1,1,1,0,0,0,0,0,0,0,0,4,0,8,2,2,1,0,1,0,0,2,0,0,7,0,25,12,22,3,1,7,6,6,9,1,0,22,4,86,27,47,4,6,15,17,16,25,1,3,38,footway,33.68874995148583,3,"[""parking""]",18.19925684715224,0,0.0,20,121.43386230574866,Ставрополь,Ставропольский край,1
5730.0,5478.0,"D. 284/1, UL. MIRA        STAVROPOL G ","улица Мира, 284/1, Ставрополь, Россия, 355017",45.036763,41.96682,-0.0129855381455203,0,1,1,1,0,0,0,0,0,0,0,0,4,0,8,2,2,1,0,1,0,0,2,0,0,7,0,25,12,22,3,1,7,6,6,9,1,0,22,4,86,27,47,4,6,15,17,16,25,1,3,38,footway,33.68874995148583,3,"[""parking""]",18.19925684715224,0,0.0,20,121.43386230574866,Ставрополь,Ставропольский край,1
5738.0,5478.0,"D. 7, UL. SUKROMKA        MYTISHCHI G ","улица Сукромка, 7, Мытищи, Московская область, Россия, 141018",55.903534,37.713432,0.0162286596332054,0,2,0,0,0,0,0,1,1,0,0,0,4,0,4,5,11,0,0,0,2,9,3,0,0,7,0,6,10,15,0,0,2,5,13,8,0,0,8,0,18,22,33,0,0,5,23,26,21,5,1,16,footway,32.227157773667464,7,"[""surface"", ""street_side""]",21.07391095786852,0,0.0,15,134.10445819847212,Мытищи,Московская область,1
5739.0,5478.0,"D. 7, UL. SUKROMKA        MYTISHCHI G ","улица Сукромка, 7, Мытищи, Московская область, Россия, 141018",55.903534,37.713432,0.0157197521786461,0,2,0,0,0,0,0,1,1,0,0,0,4,0,4,5,11,0,0,0,2,9,3,0,0,7,0,6,10,15,0,0,2,5,13,8,0,0,8,0,18,22,33,0,0,5,23,26,21,5,1,16,footway,32.227157773667464,7,"[""surface"", ""street_side""]",21.07391095786852,0,0.0,15,134.10445819847212,Мытищи,Московская область,1
5740.0,5478.0,"D. 7, UL. SUKROMKA        MYTISHCHI G ","улица Сукромка, 7, Мытищи, Московская область, Россия, 141018",55.903534,37.713432,0.0266902518855259,0,2,0,0,0,0,0,1,1,0,0,0,4,0,4,5,11,0,0,0,2,9,3,0,0,7,0,6,10,15,0,0,2,5,13,8,0,0,8,0,18,22,33,0,0,5,23,26,21,5,1,16,footway,32.227157773667464,7,"[""surface"", ""street_side""]",21.07391095786852,0,0.0,15,134.10445819847212,Мытищи,Московская область,1
5741.0,5478.0,"D. 7, UL. SUKROMKA        MYTISHCHI G ","улица Сукромка, 7, Мытищи, Московская область, Россия, 141018",55.903534,37.713432,0.0421888154665133,0,2,0,0,0,0,0,1,1,0,0,0,4,0,4,5,11,0,0,0,2,9,3,0,0,7,0,6,10,15,0,0,2,5,13,8,0,0,8,0,18,22,33,0,0,5,23,26,21,5,1,16,footway,32.227157773667464,7,"[""surface"", ""street_side""]",21.07391095786852,0,0.0,15,134.10445819847212,Мытищи,Московская область,1
5789.0,5478.0,"D. 33, UL. GAGARINA       LIPETSK G   ","улица Гагарина, 33, Липецк, Россия, 398050",52.616869,39.598411,-0.0789620717382692,0,0,0,1,0,0,0,0,1,1,0,0,2,1,6,4,8,0,0,1,1,3,2,0,0,5,1,22,8,21,0,0,4,13,15,4,0,1,12,6,50,18,39,0,1,11,24,28,13,1,5,17,footway,39.03734308376795,1,"[""parking""]",37.487943934546,0,0.0,7,66.54698163231977,Липецк,Липецкая область,1
5812.0,5478.0,"D. 20, PR-KT STROITELEI   ALMETYEVSK G","проспект Строителей, 20, Альметьевск, Республика Татарстан, Россия, 423455",54.902294,52.270038,-0.0494118149440774,0,0,0,2,0,0,0,3,0,0,0,0,1,1,3,1,5,0,0,0,3,1,4,0,0,4,1,10,8,14,0,0,4,9,6,14,0,0,18,2,29,23,33,1,0,10,38,12,33,1,2,27,footway,46.334914923049375,1,"[""surface""]",60.92465565286764,0,0.0,7,98.51481829593972,Альметьевск,Татарстан,1
5818.0,5478.0,"D. 11, UL. TUPOLEVA       ULAN-UDE G  ","улица Туполева, 11, микрорайон Восточный, Улан-Удэ, Республика Бурятия, Россия",51.864545,107.74301,0.0251273825193164,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,10,0,0,0,1,2,0,2,0,0,0,1,0,10,0,0,0,1,3,0,2,0,0,0,steps,23.59507957735428,2,"[""surface""]",19.558826603630504,0,0.0,8,108.66656682482916,Улан-Удэ,Республика Бурятия,1
5841.0,5478.0,"D. 9, UL. LENINA          LOBNYA G    ","улица Ленина, 9, Лобня, Московская область, Россия, 141730",56.01235,37.482053,0.0317727630888423,0,2,0,2,0,0,0,2,0,2,0,0,0,0,8,0,8,1,0,1,3,2,5,6,0,4,0,17,2,11,1,0,4,8,3,8,7,0,9,0,25,9,22,1,2,4,18,8,20,9,1,10,service,36.655672378547365,0,empty,0.0,0,0.0,9,64.58824945072298,Лобня,Московская область,1
5842.0,5478.0,"D. 9, UL. LENINA          LOBNYA G    ","улица Ленина, 9, Лобня, Московская область, Россия, 141730",56.01235,37.482053,0.0354968085465914,0,2,0,2,0,0,0,2,0,2,0,0,0,0,8,0,8,1,0,1,3,2,5,6,0,4,0,17,2,11,1,0,4,8,3,8,7,0,9,0,25,9,22,1,2,4,18,8,20,9,1,10,service,36.655672378547365,0,empty,0.0,0,0.0,9,64.58824945072298,Лобня,Московская область,1
5843.0,5478.0,"D. 9, UL. LENINA          LOBNYA G    ","улица Ленина, 9, Лобня, Московская область, Россия, 141730",56.01235,37.482053,0.0107991721587187,0,2,0,2,0,0,0,2,0,2,0,0,0,0,8,0,8,1,0,1,3,2,5,6,0,4,0,17,2,11,1,0,4,8,3,8,7,0,9,0,25,9,22,1,2,4,18,8,20,9,1,10,service,36.655672378547365,0,empty,0.0,0,0.0,9,64.58824945072298,Лобня,Московская область,1
5844.0,5478.0,"D. 9, UL. LENINA          LOBNYA G    ","улица Ленина, 9, Лобня, Московская область, Россия, 141730",56.01235,37.482053,0.0114003035168869,0,2,0,2,0,0,0,2,0,2,0,0,0,0,8,0,8,1,0,1,3,2,5,6,0,4,0,17,2,11,1,0,4,8,3,8,7,0,9,0,25,9,22,1,2,4,18,8,20,9,1,10,service,36.655672378547365,0,empty,0.0,0,0.0,9,64.58824945072298,Лобня,Московская область,1
5859.0,5478.0,"D. 75, UL. SOVETSKAYA     MUROM G     ","Советская улица, 75, Муром, Владимирская область, Россия, 602251",55.574289,42.03661,-0.0089256704197131,0,1,0,2,0,0,0,1,2,1,0,0,1,0,7,1,6,0,0,0,9,8,3,0,0,2,3,15,1,11,1,0,2,14,14,12,0,2,7,9,30,10,34,1,1,10,36,37,28,0,8,16,service,23.85281494121136,1,"[""parking""]",78.39157767969219,0,0.0,3,121.87961058460726,Муром,Владимирская область,1
5896.0,5478.0,"D. 179/5, UL. DUSI KOVAL' NOVOSIBIRSK ","улица Дуси Ковальчук, 179/5, Новосибирск, Россия, 630049",55.060936,82.915094,-0.0328245169875948,0,9,0,3,0,0,1,2,2,1,0,0,5,0,22,1,7,0,0,2,8,7,1,0,0,15,0,51,6,22,0,1,3,24,18,2,1,0,23,0,93,34,56,0,3,14,59,59,10,1,3,32,service,36.17951612832382,1,"[""surface""]",32.431071167520926,5,164.52483009732782,15,166.02704853762822,Новосибирск,Новосибирская область,1
5897.0,5478.0,"D. 179/5, UL. DUSI KOVAL' NOVOSIBIRSK ","улица Дуси Ковальчук, 179/5, Новосибирск, Россия, 630049",55.060936,82.915094,-0.0715726681349072,0,9,0,3,0,0,1,2,2,1,0,0,5,0,22,1,7,0,0,2,8,7,1,0,0,15,0,51,6,22,0,1,3,24,18,2,1,0,23,0,93,34,56,0,3,14,59,59,10,1,3,32,service,36.17951612832382,1,"[""surface""]",32.431071167520926,5,164.52483009732782,15,166.02704853762822,Новосибирск,Новосибирская область,1
5898.0,5478.0,"D. 179/5, UL. DUSI KOVAL' NOVOSIBIRSK ","улица Дуси Ковальчук, 179/5, Новосибирск, Россия, 630049",55.060936,82.915094,-0.049578346921842,0,9,0,3,0,0,1,2,2,1,0,0,5,0,22,1,7,0,0,2,8,7,1,0,0,15,0,51,6,22,0,1,3,24,18,2,1,0,23,0,93,34,56,0,3,14,59,59,10,1,3,32,service,36.17951612832382,1,"[""surface""]",32.431071167520926,5,164.52483009732782,15,166.02704853762822,Новосибирск,Новосибирская область,1
5899.0,5478.0,"D. 179/5, UL. DUSI KOVAL' NOVOSIBIRSK ","улица Дуси Ковальчук, 179/5, Новосибирск, Россия, 630049",55.060936,82.915094,-0.0293806837954777,0,9,0,3,0,0,1,2,2,1,0,0,5,0,22,1,7,0,0,2,8,7,1,0,0,15,0,51,6,22,0,1,3,24,18,2,1,0,23,0,93,34,56,0,3,14,59,59,10,1,3,32,service,36.17951612832382,1,"[""surface""]",32.431071167520926,5,164.52483009732782,15,166.02704853762822,Новосибирск,Новосибирская область,1
5900.0,5478.0,"D. 179/5, UL. DUSI KOVAL' NOVOSIBIRSK ","улица Дуси Ковальчук, 179/5, Новосибирск, Россия, 630049",55.060936,82.915094,-0.0349730362340134,0,9,0,3,0,0,1,2,2,1,0,0,5,0,22,1,7,0,0,2,8,7,1,0,0,15,0,51,6,22,0,1,3,24,18,2,1,0,23,0,93,34,56,0,3,14,59,59,10,1,3,32,service,36.17951612832382,1,"[""surface""]",32.431071167520926,5,164.52483009732782,15,166.02704853762822,Новосибирск,Новосибирская область,1
5901.0,5478.0,"D. 179/5, UL. DUSI KOVAL' NOVOSIBIRSK ","улица Дуси Ковальчук, 179/5, Новосибирск, Россия, 630049",55.060936,82.915094,-0.0676264928297706,0,9,0,3,0,0,1,2,2,1,0,0,5,0,22,1,7,0,0,2,8,7,1,0,0,15,0,51,6,22,0,1,3,24,18,2,1,0,23,0,93,34,56,0,3,14,59,59,10,1,3,32,service,36.17951612832382,1,"[""surface""]",32.431071167520926,5,164.52483009732782,15,166.02704853762822,Новосибирск,Новосибирская область,1
5902.0,5478.0,"D. 161, UL. RUKAVISHNIKOV KYAKHTA G   ","улица Калинина, 161, город Кяхта, Республика Бурятия, Россия, 671840",50.363145,106.45806,-0.0961514949566248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,1,3,8,0,0,1,4,0,0,0,0,2,service,35.096226574274155,0,empty,0.0,0,0.0,5,240.0269505998522,Кяхта,Республика Бурятия,1
5906.0,5478.0,"D. 9A, STR. 1, UL. PROMYS SHARYA G    ","1-й микрорайон, 7/1, Шарья, Костромская область, Россия",58.380722,45.500909,0.0427793972124982,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,6,0,0,0,0,0,1,4,7,5,2,0,3,16,0,11,0,0,1,service,102.80175102306411,0,empty,0.0,0,0.0,4,262.3391302110695,Шарья,Костромская область,1
5910.0,5478.0,"D. 9/1, UL. BOROVSKAYA    TYUMEN G    ","Боровская улица, 9/1, Тюмень, Россия",57.098367,65.63687,-0.0358104454810746,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,6,4,0,0,2,4,3,0,1,0,0,1,6,8,10,0,0,4,13,7,5,1,0,8,service,53.7490314460592,3,"[""surface""]",21.73190567046653,0,0.0,5,189.14252750513225,Тюмень,Тюменская область,1
5918.0,5478.0,"D. 12, UL. SOBORNAYA      NOGINSK G   ","Соборная улица, 12, Ногинск, Богородский городской округ, Московская область, Россия, 142400",55.853213,38.441938,-0.0294226180966247,2,2,0,1,2,0,0,1,0,5,0,0,1,2,10,2,5,3,2,1,5,2,11,0,0,3,6,31,4,17,4,2,3,13,8,22,3,1,9,10,46,10,27,5,4,4,16,12,36,4,2,11,footway,48.42017909795772,1,"[""surface""]",70.7953758581617,0,0.0,9,142.3390718861168,Ногинск,Московская область,1
5988.0,5478.0,"D. 29, UL. BABUSHKINA     RYBINSK G   ","улица Бабушкина, 29, Рыбинск, Ярославская область, Россия, 152925",58.057203,38.766024,-0.0112582657653282,0,6,0,1,0,1,0,1,2,1,0,1,3,0,6,0,4,0,1,0,1,2,1,1,1,4,1,6,3,9,0,1,1,4,4,3,1,1,4,1,10,10,18,0,1,7,16,6,14,2,1,13,service,42.69029188455389,0,empty,0.0,0,0.0,7,61.61663761495977,Рыбинск,Ярославская область,1
5989.0,5478.0,"D. 58, UL. ALLEYA TRUDA   KOMSOMOLSK-N","улица Аллея Труда, 58, Комсомольск-на-Амуре, Хабаровский край, Россия, 681017",50.532246,137.003411,0.0773238092623491,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,2,0,0,0,12,1,6,1,0,0,0,4,5,7,0,0,2,21,2,8,2,0,1,0,19,14,21,1,4,7,35,9,23,3,1,11,service,35.83619301057837,0,empty,0.0,0,0.0,6,61.906298264037936,Комсомольск-на-Амуре,Хабаровский край,1
5993.0,5478.0,"D. 7B, UL. ENISEISKAYA    FEVRALSK PGT","Енисейская улица, 7, посёлок городского типа Февральск, Селемджинский район, Амурская область, Россия",52.456083,130.851317,-0.0449189202765643,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,1,0,0,1,5,0,0,1,2,1,2,3,3,2,0,0,3,6,0,0,1,2,2,2,3,3,2,0,0,3,6,0,0,1,2,2,residential,43.27570808433606,0,empty,0.0,0,0.0,3,195.4300082083488,Февральск,Амурская область,1
6003.0,5478.0,"D. 1 G, UL. METALLISTOV   KYSHTYM G   ","улица Металлистов, 1, Кыштым, Челябинская область, Россия, 456872",55.726076,60.542542,-0.095015741582245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,1,2,1,2,0,0,0,2,2,2,1,1,0,1,5,1,2,0,1,0,residential,58.58994249464009,0,empty,0.0,0,0.0,3,298.44545497887657,Кыштым,Челябинская область,1
6005.0,5478.0,"D. 86, PR-KT KIROVA       PYATIGORSK G","проспект Кирова, 86, Пятигорск, Ставропольский край, Россия, 357502",44.035914,43.058452,0.008529636059269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,4,0,22,0,2,1,0,0,3,1,1,1,1,11,3,73,11,16,3,3,8,19,7,10,2,1,17,footway,96.63429852733049,0,empty,0.0,0,0.0,7,0.0,Пятигорск,Ставропольский край,1
6006.0,5478.0,"D. 86, PR-KT KIROVA       PYATIGORSK G","проспект Кирова, 86, Пятигорск, Ставропольский край, Россия, 357502",44.035914,43.058452,-0.0119225262016984,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,4,0,22,0,2,1,0,0,3,1,1,1,1,11,3,73,11,16,3,3,8,19,7,10,2,1,17,footway,96.63429852733049,0,empty,0.0,0,0.0,7,0.0,Пятигорск,Ставропольский край,1
6007.0,5478.0,"D. 86, PR-KT KIROVA       PYATIGORSK G","проспект Кирова, 86, Пятигорск, Ставропольский край, Россия, 357502",44.035914,43.058452,-0.0195264563514908,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,4,0,22,0,2,1,0,0,3,1,1,1,1,11,3,73,11,16,3,3,8,19,7,10,2,1,17,footway,96.63429852733049,0,empty,0.0,0,0.0,7,0.0,Пятигорск,Ставропольский край,1
6008.0,5478.0,"D. 86, PR-KT KIROVA       PYATIGORSK G","проспект Кирова, 86, Пятигорск, Ставропольский край, Россия, 357502",44.035914,43.058452,-0.0037543549922191,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,4,0,22,0,2,1,0,0,3,1,1,1,1,11,3,73,11,16,3,3,8,19,7,10,2,1,17,footway,96.63429852733049,0,empty,0.0,0,0.0,7,0.0,Пятигорск,Ставропольский край,1
6015.0,5478.0,"D. 4, UL. LENINA          REUTOV G    ","улица Ленина, 4, Реутов, Московская область, Россия, 143964",55.754152,37.859183,0.0484623226092928,0,3,0,5,0,0,3,1,3,2,0,0,6,0,32,0,19,1,1,5,24,22,6,5,1,15,2,57,8,37,2,3,6,44,36,13,11,2,21,6,114,29,86,3,5,15,85,103,44,34,2,45,footway,27.02317641725265,5,"[""parking""]",22.06218855735588,0,0.0,19,38.33070862500024,Реутов,Московская область,1
6026.0,5478.0,"D. 171, PR-KT KRASNOI ARM SERGIEV POSA","проспект Красной Армии, 171, Сергиев Посад, Московская область, Россия, 141310",56.316095,38.136844,-0.049442614049464,0,2,0,1,0,0,1,1,0,1,0,1,2,0,12,1,5,0,0,1,2,0,5,1,3,4,0,28,9,13,0,0,3,5,2,12,1,7,12,15,55,13,18,0,1,7,10,6,22,1,16,20,footway,28.681966347082152,5,"[""surface"", ""parking""]",27.81062215687028,0,0.0,8,70.7313982851082,Сергиев Посад,Московская область,1
6037.0,5478.0,"D. 288A, UL. 9 YANVARYA   VORONEZH G  ","улица 9 Января, 288А, Воронеж, Россия, 394020",51.685144,39.128224,-0.0994571777949294,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,3,0,0,0,0,6,2,6,0,0,2,5,1,6,1,0,0,0,16,5,11,1,0,3,24,4,8,4,0,1,service,20.57996598087485,1,"[""parking""]",23.935303777019488,0,0.0,9,266.3107458186024,Воронеж,Воронежская область,1
6040.0,5478.0,"D. 3, UL. KOL'CEVAYA      MAGADAN G   ","Кольцевая улица, 3, Магадан, Россия, 685030",59.551856,150.830846,0.0010150369120805,0,2,0,0,0,0,2,0,1,1,0,0,0,2,4,0,1,0,0,2,0,2,1,0,0,1,2,7,3,5,0,0,3,6,2,4,0,0,1,5,12,13,8,0,3,5,18,4,10,0,1,5,service,22.08162341481001,4,"[""parking""]",65.09998766085566,0,0.0,9,31.798276619553885,Магадан,Магаданская область,1
6041.0,5478.0,"D. 24A, PR-KT STROITELEI  SARATOV G   ","проспект Строителей, 24А, Саратов, Россия",51.592486,45.968823,-0.0122111154737246,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,1,0,0,0,3,4,4,1,0,0,7,2,8,5,7,0,1,6,18,5,4,0,0,8,3,27,14,28,0,1,12,53,18,20,0,0,18,footway,34.527938921485415,3,"[""surface"", ""parking""]",24.43890332079238,0,0.0,6,311.94228063385043,Саратов,Саратовская область,1
6042.0,5478.0,"D. 24A, PR-KT STROITELEI  SARATOV G   ","проспект Строителей, 24А, Саратов, Россия",51.592486,45.968823,-0.0508287840827514,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,1,0,0,0,3,4,4,1,0,0,7,2,8,5,7,0,1,6,18,5,4,0,0,8,3,27,14,28,0,1,12,53,18,20,0,0,18,footway,34.527938921485415,3,"[""surface"", ""parking""]",24.43890332079238,0,0.0,6,311.94228063385043,Саратов,Саратовская область,1
6058.0,5478.0,"D. 61, UL. MOZHAISKOGO    TVER G      ","улица Можайского, 61, Тверь, Россия, 170043",56.821863,35.89817,0.036630129235166,0,1,0,1,0,0,1,0,0,5,1,0,3,0,3,2,4,0,1,1,1,1,6,3,0,4,0,7,9,11,0,2,1,4,1,14,3,0,10,2,12,15,18,0,3,4,9,4,24,6,1,17,service,83.04315722733625,2,"[""parking"", ""surface""]",67.1915928902118,0,0.0,10,79.09265853493721,городской округ Тверь,Тверская область,1
6063.0,5478.0,"D. 31, PR-KT PERVOMAISKII KISLOVODSK G","Первомайский проспект, 31, Кисловодск, Ставропольский край, Россия, 357700",43.906187,42.715359,0.0009073598930523,0,3,0,0,0,0,1,0,0,2,0,0,2,0,13,1,7,0,0,2,4,0,4,1,4,12,0,38,4,13,0,0,4,18,6,13,4,9,20,3,83,13,31,1,4,8,38,15,16,6,28,29,footway,8.0757880762391,0,empty,0.0,0,0.0,19,118.04374581803648,Кисловодск,Ставропольский край,1
6066.0,5478.0,"D. 1, UL. KURCHATOVA      NOVOSIBIRSK ","улица Курчатова, 1, Новосибирск, Россия, 630129",55.104311,82.960692,0.0320402322868944,0,3,0,0,0,0,0,0,0,2,0,0,1,0,4,1,0,0,0,0,1,0,3,0,0,1,1,5,7,2,0,0,2,6,0,4,0,0,1,1,14,20,13,0,0,6,15,6,9,3,2,9,steps,49.53093666805804,8,"[""parking"", ""surface""]",45.704389027832256,0,0.0,4,190.6044137689065,Новосибирск,Новосибирская область,1
6067.0,5478.0,"D. 28B, UL. PISATELYA MAR VORONEZH G  ","улица Писателя Маршака, 28Б, Воронеж, Россия, 394051",51.651863,39.142004,-0.111482115820791,0,3,1,6,0,0,0,5,2,1,2,0,4,0,4,7,10,0,0,0,5,3,1,2,0,4,0,7,14,14,0,0,4,10,4,2,5,0,7,6,33,33,40,1,0,20,49,15,14,12,2,25,footway,31.34160652915256,1,"[""surface""]",76.72743433779189,0,0.0,10,38.300544967821374,Воронеж,Воронежская область,1
6084.0,5478.0,"D. 205, KORP. A, UL. SOVE BIYSK G     ","Цесовская улица, 205А, Бийск, Алтайский край, Россия, 659303",52.520736,85.185783,-0.0045418884191104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,3,0,0,0,0,1,5,2,0,0,0,2,1,3,0,0,0,residential,19.332217960182348,0,empty,0.0,0,0.0,0,0.0,Бийск,Алтайский край,1
6087.0,5478.0,"D. 2, UL. BABUSHKINA      EKATERINBURG","улица Бабушкина, 2, микрорайон Эльмаш, Орджоникидзевский район, Екатеринбург, Свердловская область, Россия, 620017",56.884124,60.628278,0.0425545005652006,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,3,3,7,7,0,0,1,2,1,2,0,1,3,3,9,21,19,0,2,9,14,10,11,0,2,21,footway,39.63530532475226,1,"[""surface""]",92.29340030412406,0,0.0,4,398.9185645241672,Екатеринбург,Свердловская область,1
6091.0,5478.0,"D. 183, UL. TERNOVSKOGO   PENZA G     ","улица Терновского, 183, Пенза, Россия, 440056",53.142059,45.0219,-0.0076259885272388,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,4,0,0,1,2,3,2,0,0,2,0,3,4,5,0,0,1,5,3,5,0,0,2,2,9,7,13,0,0,7,16,12,19,0,0,2,service,58.61963461833366,3,"[""surface"", ""parking""]",32.91791096816932,0,0.0,5,94.244153180868,Пенза,Пензенская область,1
6113.0,5478.0,"D. 39B, UL. RUSSKAYA      VLADIVOSTOK ","Русская улица, 39, Владивосток, Приморский край, Россия, 690069",43.169608,131.921238,-0.0884548791485955,0,3,1,0,0,1,0,1,0,0,1,0,2,0,4,4,8,0,1,0,3,3,0,1,0,12,2,9,11,14,0,1,5,9,8,5,1,0,17,2,27,22,32,0,1,13,37,16,18,2,2,30,footway,11.219798201998032,7,"[""parking"", ""street_side""]",33.48224740285464,0,0.0,10,58.64497099514743,Владивосток,Приморский край,1
