long,lat,region,target,atm_group,food_drink_500,bus_tram_count,food_drink_1000,food_drink_250,metro_distance,personal_services_1000,metro_count,financial_services_250,financial_services_500,financial_services_1000,food_drink_100,personal_services_500,cash_intensive_shops_1000,entertainment_1000,markets_vendors_1000,healthcare_1000,financial_services_100,personal_services_250,cash_intensive_shops_500,entertainment_500,tourism_1000
131.917725,43.093373,Приморский край,0.180698560658133,8083.0,6,9,18,4,0.0,3,0,2,2,9,3,0,56,0,1,20,0,0,17,0,2
47.242733,56.132148,Чувашия,-0.0092066150223885,496.5,23,8,37,6,0.0,17,0,8,16,18,3,8,22,5,1,11,1,2,9,4,6
43.926656,56.28261,Нижегородская область,-0.0257463167271873,5478.0,8,15,26,2,161.8513555868031,14,6,3,3,12,0,9,39,1,2,30,2,5,15,1,1
132.475292,48.118297,Еврейская автономная область,0.1479282032738483,8083.0,0,1,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
46.112913,51.496486,Саратовская область,-0.0727353039967899,5478.0,3,4,34,2,0.0,3,0,3,5,16,1,1,6,1,3,21,2,1,2,0,1
48.401048,54.32167,Ульяновская область,-0.0036596230955005,5478.0,83,18,161,8,0.0,29,0,5,25,52,1,12,24,2,1,34,1,5,13,2,9
129.444951,50.112342,Амурская область,-0.0770638434584296,5478.0,3,5,3,1,0.0,0,0,3,3,5,1,0,0,1,0,2,2,0,0,1,1
49.233274,55.763478,Татарстан,-0.0575105709619391,1022.0,11,5,26,7,0.0,30,0,2,4,21,4,11,28,0,11,43,1,5,9,0,3
30.347426,59.971037,Санкт-Петербург,-0.0035701701644048,1942.0,23,27,52,7,11.2727529464807,11,5,9,11,15,4,6,16,0,8,16,9,2,9,0,4
44.269202,46.305825,Калмыкия,0.178586785010986,8083.0,33,11,43,10,0.0,29,0,1,22,24,4,10,14,6,6,26,0,1,9,6,4
55.929056,54.674918,Башкортостан,0.0126943795715848,1942.0,12,2,12,11,0.0,1,0,3,3,4,9,0,2,0,0,5,1,0,1,0,0
73.452905,54.953406,Омская область,-0.1291552724331702,3185.5,0,9,0,0,0.0,1,0,0,3,4,0,0,5,0,0,10,0,0,3,0,1
30.162229,59.807052,Санкт-Петербург,0.0713898432455831,1942.0,3,2,5,2,0.0,0,0,3,3,3,0,0,1,0,2,1,2,0,0,0,0
50.220585,53.248745,Самарская область,0.0204685901408571,5478.0,5,0,19,0,0.0,13,0,4,10,18,0,2,14,0,2,24,0,0,5,0,0
38.16806,55.125757,Московская область,-0.0089398232599178,496.5,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37.411005,55.738591,Москва,-0.0376248980094564,32.0,36,21,47,25,421.6187639587461,29,3,5,15,24,22,16,23,1,2,40,0,5,11,1,1
56.354489,58.063254,Пермский край,0.0051556292855728,1942.0,0,7,2,0,0.0,1,0,0,1,1,0,1,2,0,0,4,0,0,1,0,2
37.539482,55.683239,Москва,0.1800878488449762,8083.0,13,17,76,5,59.90098269505572,82,6,4,4,23,1,13,56,5,3,69,0,6,9,1,1
37.682619,55.746481,Москва,-0.0011795372013534,5478.0,32,29,60,18,42.4754757533716,26,6,8,11,25,5,12,28,1,7,41,6,3,13,1,10
61.301817,55.184546,Челябинская область,-0.0217012720774545,5478.0,7,10,30,0,0.0,14,0,4,9,22,0,3,21,1,2,41,1,0,6,0,1
43.863684,56.228005,Нижегородская область,0.0405862164059171,1942.0,1,5,10,1,0.0,8,0,2,2,9,0,2,16,0,0,15,2,2,4,0,0
36.558836,50.565437,Белгородская область,-0.083462869022829,5478.0,2,6,20,0,0.0,7,0,0,5,16,0,3,13,0,0,28,0,1,3,0,2
82.961635,55.159774,Новосибирская область,0.0024063327727416,5478.0,2,1,2,1,0.0,1,0,3,3,4,0,1,8,0,0,4,1,0,4,0,0
48.291705,54.27752,Ульяновская область,-0.075282954525002,5478.0,10,20,19,7,0.0,14,0,6,10,14,1,6,30,1,1,36,0,1,16,1,0
37.429402,54.922938,Московская область,-0.0010406976284866,5478.0,11,10,26,0,0.0,24,0,6,16,28,0,7,21,3,5,33,5,3,6,1,4
37.662812,55.695027,Москва,-0.0961968395008743,1942.0,21,19,50,15,71.26681411783673,8,11,13,15,17,4,0,4,3,10,9,10,0,0,1,1
83.77541,53.335253,Алтайский край,0.0158377495503522,5478.0,27,16,71,15,0.0,45,0,1,5,24,6,23,25,4,1,47,0,11,11,2,7
83.037336,54.9702,Новосибирская область,-0.0114628955208669,5478.0,0,2,0,0,0.0,0,0,3,3,6,0,0,0,0,3,3,3,0,0,0,0
56.213453,57.98717,Пермский край,0.0991129281434299,8083.0,6,15,13,2,0.0,4,0,5,7,9,0,0,10,0,0,9,1,0,5,0,3
39.821499,57.605392,Ярославская область,-0.0698714175306331,496.5,1,3,6,0,0.0,8,0,2,2,5,0,1,16,0,0,13,0,1,8,0,0
30.093589,59.851666,Санкт-Петербург,0.1407816799421816,8083.0,3,11,4,2,0.0,2,0,8,8,8,1,2,5,0,0,2,7,2,2,0,0
94.439535,51.716977,Республика Тыва,0.0179476397601973,496.5,6,2,16,2,0.0,3,0,3,6,13,1,1,15,6,2,13,1,1,9,3,4
107.593845,51.837569,Республика Бурятия,-0.0788319032744656,3185.5,4,14,34,4,0.0,5,0,5,9,19,2,5,9,2,0,8,4,3,6,0,12
37.671507,55.582655,Москва,0.0679890231701369,1942.0,5,11,19,3,0.0,12,0,3,5,9,3,6,20,0,2,21,1,1,6,0,1
55.908556,53.621997,Башкортостан,0.0245472333879129,5478.0,4,9,14,1,0.0,8,0,4,19,27,0,0,24,1,0,27,3,0,8,1,1
49.636923,58.592571,Кировская область,-0.0708241363009773,5478.0,4,8,16,0,0.0,2,0,2,3,6,0,0,13,2,9,9,1,0,4,0,0
129.724327,62.025069,Республика Саха (Якутия),0.0136204033614247,5478.0,5,17,39,0,0.0,3,0,0,3,19,0,0,44,9,5,12,0,0,22,1,6
37.539473,55.74635,Москва,0.0060060357476447,3185.5,129,24,192,43,225.83081145203465,57,15,9,32,55,9,26,39,6,14,49,1,9,22,4,11
94.418236,51.701803,Республика Тыва,0.1732714662522938,8083.0,0,5,1,0,0.0,0,0,0,0,0,0,0,11,0,3,6,0,0,5,0,2
124.71038,56.660196,Республика Саха (Якутия),0.0765586917686802,5478.0,8,9,33,2,0.0,38,0,4,11,18,1,16,86,2,1,29,0,6,26,0,7
129.661678,62.717178,Республика Саха (Якутия),-0.090937169727131,496.5,0,5,0,0,0.0,0,0,1,2,2,0,0,1,1,0,0,1,0,1,1,0
73.26266,55.038294,Омская область,-0.0288966976273794,3185.5,4,9,10,1,0.0,19,0,2,5,6,0,8,27,0,0,30,0,4,8,0,0
37.543327,55.664248,Москва,0.0655642823310091,1942.0,16,9,83,5,0.0,21,0,0,1,28,0,6,21,1,7,28,0,3,1,0,1
44.015733,43.757666,Кабардино-Балкария,-0.0816133313264786,5478.0,12,10,18,7,0.0,11,0,2,7,8,0,6,2,3,0,17,2,2,1,2,2
37.676026,55.886342,Москва,0.0130444989952549,1942.0,4,9,27,3,0.0,19,0,3,3,24,0,1,17,1,2,27,1,1,0,0,1
38.917264,55.577225,Московская область,0.0567993060664962,5478.0,5,7,6,1,0.0,2,0,1,3,3,0,2,13,1,3,6,0,1,12,1,2
40.790386,64.418659,Архангельская область,-0.0894017817033791,5478.0,4,3,9,2,0.0,8,0,7,10,13,2,5,26,2,2,12,7,3,13,0,0
135.085616,48.50548,Хабаровский край,-0.0196932401794876,3185.5,3,4,14,2,0.0,5,0,0,0,2,0,0,22,2,2,7,0,0,4,1,2
104.311931,52.260101,Иркутская область,-0.0468231348462687,5478.0,22,8,44,3,0.0,21,0,2,9,13,1,8,19,1,1,23,0,1,15,0,8
102.063349,53.92924,Иркутская область,-0.0936876279293587,5478.0,0,0,0,0,0.0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0
55.752204,58.081945,Пермский край,-0.0009969303411944,5478.0,7,15,14,2,0.0,9,0,4,11,14,0,5,31,1,2,24,1,2,16,1,1
44.940369,53.228277,Пензенская область,-0.0202530757859858,5478.0,6,4,13,1,0.0,13,0,0,2,3,0,5,29,2,1,24,0,2,6,1,3
36.882418,50.408438,Белгородская область,-0.1098451804199546,496.5,3,4,6,0,0.0,1,0,0,0,3,0,0,11,0,1,8,0,0,5,0,0
104.35381,52.249693,Иркутская область,0.0053302691506621,3185.5,5,14,17,2,0.0,8,0,3,3,6,1,7,7,0,0,8,3,4,5,0,5
83.376181,54.458196,Новосибирская область,-0.0676876841822517,1942.0,5,0,6,5,0.0,4,0,5,5,5,2,3,20,0,1,6,2,3,12,0,1
37.298679,55.478312,Москва,0.0223665753625088,5478.0,0,7,10,0,0.0,18,0,2,3,8,0,4,12,0,1,21,1,2,3,0,0
40.972205,56.965535,Ивановская область,0.1270400252769006,8083.0,5,9,12,4,0.0,6,0,2,2,23,0,0,18,0,0,25,2,0,5,0,1
68.284403,58.228813,Тюменская область,0.0432044595786975,3185.5,15,10,51,2,0.0,84,0,4,6,22,0,24,38,2,5,42,4,9,9,1,9
61.412723,55.159311,Челябинская область,-0.1253141698810556,5478.0,23,15,95,4,0.0,31,0,7,21,64,3,14,22,12,2,49,1,5,9,3,12
91.674458,53.689673,Красноярский край,0.2186083166997159,8083.0,7,13,28,0,0.0,22,0,2,6,16,0,6,29,0,1,13,2,1,7,0,0
104.23614,52.329683,Иркутская область,-0.0711502959431338,1942.0,1,6,2,1,0.0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0
36.269731,54.513145,Калужская область,-0.0179781960378492,1942.0,32,8,130,15,0.0,64,0,5,20,51,3,23,57,6,27,73,2,10,24,2,2
33.252479,57.975584,Новгородская область,0.0382817374471032,496.5,10,3,16,2,0.0,5,0,1,2,6,1,4,10,1,1,7,1,1,4,1,6
104.371615,52.331521,Иркутская область,-0.0645644317353172,5478.0,0,1,0,0,0.0,0,0,2,3,3,0,0,0,0,0,0,2,0,0,0,1
158.405063,52.926964,Камчатский край,-0.0287225644627708,496.5,4,4,12,1,0.0,6,0,2,6,15,1,4,29,0,4,15,1,1,15,0,2
35.27394,51.687645,Курская область,-0.047548872451716,496.5,5,5,9,3,0.0,1,0,1,1,10,1,0,16,0,2,10,0,0,9,0,3
48.017548,46.335159,Астраханская область,-0.0213300427678653,5478.0,8,7,23,3,0.0,14,0,1,4,10,1,6,8,0,1,23,1,0,2,0,2
73.408744,54.923605,Омская область,-0.015579401119731,5478.0,2,3,4,1,0.0,0,0,0,2,2,1,0,12,0,0,15,0,0,3,0,1
125.800216,53.454953,Амурская область,-0.0914868128849095,5478.0,2,0,5,0,0.0,1,0,2,6,10,0,1,31,1,0,5,2,0,23,1,4
83.07008,54.974365,Новосибирская область,-0.0473827725544641,5478.0,1,7,4,1,0.0,0,0,0,1,2,0,0,6,0,1,7,0,0,2,0,0
92.963154,56.014529,Красноярский край,-0.0577485195643019,3185.5,5,12,15,1,0.0,3,0,0,6,19,0,0,15,0,0,36,0,0,6,0,3
37.520806,55.777272,Москва,0.0320685783755028,1942.0,32,26,48,18,57.69347528827786,26,10,7,14,16,2,10,20,1,3,35,5,1,11,1,1
65.545422,57.115407,Тюменская область,0.0081904954598914,1942.0,20,5,27,0,0.0,8,0,0,0,3,0,2,10,1,1,14,0,0,1,0,1
84.909578,56.593914,Томская область,0.0658431570272325,5478.0,5,5,7,1,0.0,5,0,5,12,31,0,1,23,1,0,9,5,0,9,1,0
88.206665,69.354445,Красноярский край,0.1773789843405955,8083.0,7,8,22,2,0.0,13,0,1,2,19,0,0,60,6,1,24,1,0,14,5,1
131.978532,43.109277,Приморский край,0.1547538620952183,8083.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.978062,56.995048,Ивановская область,0.1748363517976889,8083.0,30,12,50,11,0.0,10,0,8,24,40,5,7,18,7,1,29,1,2,11,4,7
104.091978,52.211572,Иркутская область,-0.0281094611337725,5478.0,5,8,8,2,0.0,8,0,2,4,5,0,8,4,1,0,15,2,3,2,1,0
38.431913,55.872642,Московская область,-0.0088775795122368,5478.0,1,3,2,0,0.0,1,0,0,0,2,0,0,3,0,0,4,0,0,0,0,0
91.433719,53.715141,Республика Хакасия,0.2186083166997159,8083.0,4,4,30,2,0.0,10,0,2,5,9,1,1,13,2,1,8,2,0,2,0,3
132.864612,42.791925,Приморский край,-0.0402432035796098,5478.0,2,0,5,0,0.0,3,0,0,1,2,0,3,12,1,1,7,0,2,6,0,3
37.60629,55.764673,Москва,-0.0011844154933135,1942.0,158,31,554,63,19.64905888981088,176,17,2,18,79,6,37,61,50,52,125,0,9,21,17,98
38.987386,55.807992,Московская область,0.0035101554365334,5478.0,16,5,40,11,0.0,11,0,2,4,11,4,4,17,3,0,22,2,3,4,1,3
43.976387,56.250627,Нижегородская область,0.2186083166997159,8083.0,2,0,9,0,0.0,6,0,0,0,4,0,0,7,1,1,6,0,0,0,0,0
85.146401,52.509123,Алтайский край,0.0055171952709762,5478.0,3,8,6,3,0.0,1,0,4,5,8,0,0,12,0,1,7,1,0,6,0,1
32.439036,54.405421,Смоленская область,-0.0129427207317312,496.5,0,0,1,0,0.0,0,0,0,1,1,0,0,2,0,0,9,0,0,2,0,0
60.612485,56.892635,Свердловская область,0.1417559165050297,8083.0,7,7,37,3,339.38844575367824,36,2,11,19,51,0,7,53,3,1,49,3,1,11,0,4
50.237609,53.20747,Самарская область,0.1726181864512158,8083.0,0,12,7,0,133.907006475451,12,5,1,5,14,0,4,12,0,1,23,0,0,7,0,0
128.480043,50.919277,Амурская область,-0.000856152107851,5478.0,2,7,12,0,0.0,3,0,6,9,15,0,1,9,1,1,17,2,0,5,0,1
38.20172,55.340978,Московская область,0.0655338060502029,1942.0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
37.43207,55.857144,Москва,-0.0031302598510875,1942.0,10,29,78,5,395.2820508592487,68,2,1,2,28,4,10,79,0,19,62,1,3,14,0,3
104.329996,52.291593,Иркутская область,-0.0293136590683617,5478.0,1,4,6,1,0.0,2,0,0,0,0,0,1,5,1,1,3,0,1,4,0,1
44.90352,53.221414,Пензенская область,-0.1127756682140316,5478.0,7,5,23,2,0.0,26,0,0,6,15,1,10,32,0,3,33,0,3,9,0,2
78.329742,55.446876,Новосибирская область,-0.0564495302730273,5478.0,0,4,3,0,0.0,0,0,0,1,4,0,0,12,0,3,7,0,0,3,0,1
65.582136,57.108922,Тюменская область,0.0561487281511572,1942.0,13,6,47,7,0.0,17,0,4,6,18,3,3,27,1,2,48,3,1,5,0,1
73.419524,54.945748,Омская область,-0.045664248446563,3185.5,4,4,8,2,0.0,3,0,3,9,13,0,2,17,4,1,16,1,0,12,2,1
94.43322,51.720325,Республика Тыва,0.2101776244006509,8083.0,6,5,15,1,0.0,2,0,4,6,13,1,0,20,6,2,12,2,0,7,4,4
55.954514,58.006054,Пермский край,0.111686586116082,8083.0,4,3,11,2,0.0,1,0,1,6,7,0,1,4,0,0,5,0,0,2,0,0
30.354909,59.931201,Санкт-Петербург,-0.0703617091303496,1942.0,264,37,897,79,43.08233919668352,237,9,31,77,148,25,62,129,40,131,130,13,19,52,8,288
92.776871,56.017644,Красноярский край,0.1971205203889859,8083.0,4,6,8,1,0.0,4,0,4,4,13,0,0,4,1,0,12,0,0,0,0,0
39.756605,43.562666,Краснодарский край,-0.1156168079270821,5478.0,7,5,13,0,0.0,6,0,0,0,5,0,1,21,2,1,9,0,0,1,0,17
54.156536,56.771763,Пермский край,-0.0326724767802973,1942.0,10,1,19,7,0.0,8,0,6,6,25,5,1,22,1,0,24,3,1,7,0,2
84.979611,56.484839,Томская область,0.0205200683084867,3185.5,19,6,35,2,0.0,44,0,0,13,24,0,14,18,1,19,45,0,2,7,1,3
48.078517,46.361771,Астраханская область,-0.0145698118670721,5478.0,2,0,7,0,0.0,6,0,0,0,12,0,1,10,0,2,14,0,0,0,0,3
37.560395,55.697929,Москва,0.0556039908440078,1942.0,12,7,32,7,0.0,16,0,1,2,12,3,8,13,2,1,29,0,3,4,0,3
132.576442,44.343346,Приморский край,-0.0155086994410425,496.5,0,2,1,0,0.0,0,0,5,6,6,0,0,3,0,0,2,1,0,1,0,0
36.184553,51.762129,Курская область,0.1201342907561839,8083.0,9,10,15,4,0.0,9,0,2,7,28,3,3,19,0,0,23,0,1,8,0,3
30.414521,60.036097,Санкт-Петербург,-0.02968336714804,5478.0,26,17,49,9,235.6695832917212,38,3,20,49,56,2,13,48,2,11,44,8,5,24,1,4
53.815221,56.475519,Удмуртия,-0.0132677889060345,1942.0,15,5,20,6,0.0,1,0,3,6,14,2,0,9,2,0,16,0,0,4,2,2
30.361952,59.930146,Санкт-Петербург,-0.0369515897364877,1942.0,261,23,760,88,55.694903391793936,213,9,24,80,138,18,55,127,23,121,125,8,7,63,6,273
39.122529,45.011446,Краснодарский край,0.1191440848163568,8083.0,11,4,12,11,0.0,0,0,4,4,4,8,0,1,1,0,0,0,0,1,1,0
83.763409,53.360023,Алтайский край,-0.0814023380333368,3185.5,12,7,19,8,0.0,7,0,5,7,18,2,3,19,2,1,27,4,0,5,1,6
37.305264,55.48626,Москва,-0.1207827734849325,5478.0,6,10,10,4,0.0,14,0,4,5,9,1,7,5,0,0,21,1,5,2,0,0
92.854287,56.012375,Красноярский край,0.1800357106834726,8083.0,42,9,87,23,0.0,26,0,9,15,37,3,12,17,6,6,31,1,2,5,3,11
37.553235,55.548569,Москва,-0.0239029198294382,1942.0,18,18,40,11,98.78749101600236,22,4,7,9,18,3,17,26,1,4,37,1,3,19,0,1
132.165211,43.396512,Приморский край,0.0099374837233775,3185.5,8,1,8,8,0.0,0,0,7,7,7,8,0,4,0,1,1,7,0,4,0,1
30.406266,59.724868,Санкт-Петербург,-0.1040749916186265,3185.5,11,12,73,3,0.0,35,0,3,7,19,1,4,24,2,3,16,3,1,4,1,4
37.451851,55.881086,Москва,0.0948115546463767,8083.0,9,8,23,6,0.0,5,0,1,1,3,1,2,17,2,1,7,0,2,1,1,1
131.953891,43.788911,Приморский край,0.020371931210432,5478.0,19,10,41,7,0.0,13,0,2,5,16,2,6,13,7,5,16,1,0,6,1,6
83.774889,53.338129,Алтайский край,0.0458428959137521,1942.0,39,11,88,13,0.0,47,0,5,9,30,2,26,30,5,1,47,4,9,8,2,8
92.53111,58.18613,Красноярский край,0.0438083795366493,496.5,3,3,7,2,0.0,2,0,0,0,5,1,2,17,2,1,7,0,0,9,0,0
135.097932,48.497492,Хабаровский край,0.0229851930758011,5478.0,5,7,10,3,0.0,4,0,3,5,6,1,3,10,1,0,7,2,1,6,1,4
37.573133,55.761685,Москва,0.1987685786287247,8083.0,75,25,188,14,268.3360145963539,77,4,7,16,47,3,30,63,9,10,68,2,16,18,5,17
92.85992,56.015037,Красноярский край,-0.0764392722413599,5478.0,52,9,95,8,0.0,26,0,2,13,30,0,3,13,6,5,26,0,0,3,2,10
37.736249,55.612563,Москва,0.0493599958278827,1942.0,19,19,52,3,394.23077655700746,49,4,0,8,29,0,14,53,1,5,46,0,4,15,1,2
34.441642,53.863757,Калужская область,0.0672798012609778,496.5,5,9,12,2,0.0,2,0,1,5,8,1,2,8,0,1,16,1,1,5,0,1
60.552325,56.860757,Свердловская область,-0.0141989455874981,5478.0,0,12,12,0,0.0,0,0,1,1,8,0,0,13,2,1,18,0,0,3,0,2
104.292985,52.281219,Иркутская область,-0.1109374230552157,5478.0,37,15,215,8,0.0,45,0,3,5,24,2,13,22,11,1,36,0,5,5,0,45
37.486859,55.796526,Москва,-0.0771896616129168,496.5,31,22,57,2,410.0578138118484,36,4,4,18,35,0,16,34,1,6,48,3,5,17,0,2
39.465838,51.611187,Воронежская область,-0.0788427382283756,5478.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.532463,52.026105,Забайкальский край,0.1258573945788152,8083.0,0,9,10,0,0.0,1,0,0,1,8,0,0,28,1,2,16,0,0,6,1,2
39.903704,43.44714,Краснодарский край,-0.0468817616742329,5478.0,10,4,27,7,0.0,9,0,6,7,13,3,3,29,0,2,15,3,0,6,0,14
37.590901,55.765412,Москва,0.2147312286863026,8083.0,97,6,389,20,0.0,165,0,5,20,91,5,50,66,24,48,121,2,17,15,8,55
30.246374,60.017423,Санкт-Петербург,-0.0249471866790545,5478.0,16,12,35,10,0.0,26,0,3,11,31,7,8,25,0,5,41,3,3,7,0,0
82.894064,54.984873,Новосибирская область,0.0155537516534431,5478.0,34,30,70,10,150.70942812981815,38,11,9,19,26,3,13,50,2,2,47,3,4,14,0,2
28.327528,57.800162,Псковская область,0.0061142822151946,5478.0,2,3,10,1,0.0,0,0,0,1,4,1,0,7,0,1,4,0,0,1,0,3
60.593863,56.830881,Свердловская область,0.2186083166997159,8083.0,104,6,247,19,0.0,41,0,4,13,71,3,14,35,9,2,67,2,2,14,4,27
30.414054,59.833027,Санкт-Петербург,-0.1272541928639112,3185.5,8,9,17,4,0.0,16,0,8,14,20,4,3,24,0,10,25,8,1,4,0,2
94.329582,55.81082,Красноярский край,0.0193534312930243,5478.0,0,0,0,0,0.0,0,0,1,1,1,0,0,3,0,0,1,0,0,3,0,0
73.258007,55.029152,Омская область,-0.0248203025828604,3185.5,3,5,26,1,0.0,36,0,3,6,25,1,4,48,0,1,41,3,2,12,0,0
35.2674,51.637556,Курская область,-0.0782822885519362,496.5,1,0,1,0,0.0,0,0,0,2,3,0,0,1,0,1,2,0,0,1,0,0
46.122732,51.494159,Саратовская область,-0.0143871916112997,5478.0,7,5,27,2,0.0,2,0,2,9,14,1,1,10,2,3,24,0,0,5,0,2
37.628056,55.744059,Москва,0.0468989714939491,1942.0,122,30,218,54,185.2829390838892,82,7,6,26,67,12,44,33,7,7,49,1,22,20,3,32
43.956211,56.339397,Нижегородская область,-0.0625050980089306,1942.0,10,7,22,9,486.5635574664274,8,1,2,2,2,2,2,5,1,0,7,2,0,2,1,4
39.885792,57.625773,Ярославская область,-0.020893730567017,8083.0,104,10,189,58,0.0,11,0,13,27,40,7,5,21,9,1,20,1,0,12,5,26
33.067489,68.956985,Мурманская область,0.1850477524892907,8083.0,21,12,58,12,0.0,9,0,2,9,39,3,5,24,6,0,40,1,1,4,3,7
39.575154,52.601197,Липецкая область,-0.0465951187620676,5478.0,20,9,60,8,0.0,38,0,4,12,31,0,20,36,1,2,42,1,10,22,0,3
102.513369,53.568504,Иркутская область,0.0029836898359931,5478.0,0,8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43.926656,56.28261,Нижегородская область,0.0036326060120651,5478.0,8,15,26,2,161.8513555868031,14,6,3,3,12,0,9,39,1,2,30,2,5,15,1,1
32.41232,67.156521,Мурманская область,-0.0842262828694655,5478.0,17,6,28,1,0.0,14,0,2,5,16,0,5,32,1,3,26,1,0,22,0,6
37.539482,55.683239,Москва,0.2186083166997159,8083.0,13,17,76,5,59.90098269505572,82,6,4,4,23,1,13,56,5,3,69,0,6,9,1,1
106.445897,50.352064,Республика Бурятия,-0.1450012314747548,3185.5,8,8,9,4,0.0,4,0,0,3,7,0,4,14,1,1,4,0,1,10,1,3
88.168208,69.359729,Красноярский край,0.2186083166997159,8083.0,4,10,14,2,0.0,5,0,0,3,9,1,1,28,4,4,20,0,0,3,1,0
43.947623,56.320338,Нижегородская область,0.150043985064498,8083.0,31,29,42,24,77.7963636555463,14,12,10,14,22,11,2,37,0,2,16,4,1,19,0,14
45.983484,51.537977,Саратовская область,-0.0086040248280351,1942.0,2,12,6,2,0.0,10,0,1,4,13,0,5,9,0,2,17,1,3,4,0,1
30.612429,59.735042,Санкт-Петербург,-0.0423562315924815,1942.0,10,12,35,4,0.0,31,0,3,4,19,2,16,26,2,1,28,1,7,17,0,3
34.37372,53.251956,Брянская область,-0.0280072948872882,5478.0,4,8,7,3,0.0,1,0,1,3,5,2,1,4,2,0,6,1,1,0,0,2
60.505406,56.823631,Свердловская область,-0.053025957326461,1942.0,22,8,26,21,0.0,1,0,6,6,7,20,1,4,1,1,1,1,1,2,1,2
86.212944,54.697328,Кемеровская область,-0.0595200329087119,496.5,1,4,4,1,0.0,2,0,0,1,1,0,0,4,0,1,2,0,0,0,0,1
82.917429,55.041168,Новосибирская область,-0.045060337312848,3185.5,45,23,157,11,24.559642414552577,84,11,12,23,46,2,23,66,4,6,74,4,12,15,2,9
28.611306,59.387921,Ленинградская область,-0.057532157783297,496.5,7,6,10,4,0.0,0,0,1,1,8,0,0,7,0,1,10,0,0,5,0,2
52.791187,54.532249,Татарстан,-0.1053842518933106,5478.0,5,7,9,3,0.0,5,0,1,7,18,1,5,21,2,1,11,1,0,5,1,1
38.929328,45.013084,Адыгея,0.1722424182250686,8083.0,7,1,8,7,0.0,0,0,6,6,6,7,0,1,0,1,0,0,0,1,0,0
129.739832,62.045158,Республика Саха (Якутия),0.0690920436832632,5478.0,5,12,11,2,0.0,2,0,4,4,6,0,2,24,1,2,13,2,2,8,0,3
55.101159,51.7617,Оренбургская область,-0.1142516675766645,3185.5,47,4,81,23,0.0,10,0,3,14,29,2,2,12,6,1,35,2,1,1,2,4
35.356549,52.331273,Курская область,-0.0036110438686756,5478.0,9,7,14,2,0.0,5,0,2,3,8,1,2,14,4,0,31,1,2,3,1,2
142.747428,46.930307,Сахалинская область,0.0822827268264308,32.0,3,8,14,0,0.0,4,0,2,3,12,0,2,23,0,0,13,2,2,13,0,2
132.853455,42.77617,Приморский край,-0.0467645739430098,5478.0,11,8,22,4,0.0,6,0,3,10,10,0,4,15,1,2,25,2,2,6,1,1
104.304025,52.227534,Иркутская область,-0.0794202407266862,5478.0,4,12,9,1,0.0,5,0,0,0,5,1,1,12,1,0,15,0,0,5,0,7
37.162692,55.979717,Москва,0.0014249752610553,5478.0,6,17,42,1,0.0,25,0,5,14,28,1,10,28,1,7,49,1,3,8,0,1
104.275836,52.279572,Иркутская область,-0.0070877360912218,1942.0,33,1,137,9,0.0,22,0,5,7,21,2,2,11,5,0,31,3,0,5,1,30
37.510134,56.327915,Московская область,0.0315364566885809,5478.0,2,1,9,0,0.0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0
104.091978,52.211572,Иркутская область,-0.0127504768217387,5478.0,5,8,8,2,0.0,8,0,2,4,5,0,8,4,1,0,15,2,3,2,1,0
87.288182,53.780879,Кемеровская область,0.0490243651398878,1942.0,4,10,7,1,0.0,0,0,2,4,5,0,0,10,0,0,8,0,0,8,0,0
30.439216,59.932486,Санкт-Петербург,-0.0506014782650417,1942.0,41,24,48,30,20.408384634694368,8,5,27,38,39,19,6,16,1,12,7,23,1,11,1,3
65.541946,57.146051,Тюменская область,-0.0224554346566416,5478.0,24,10,85,11,0.0,9,0,1,1,16,7,2,16,1,5,31,0,1,3,0,3
55.118668,51.841887,Оренбургская область,-0.0334235637111357,5478.0,5,1,9,5,0.0,0,0,1,1,2,2,0,11,1,0,1,0,0,1,1,2
82.945439,55.044686,Новосибирская область,-0.0570236544500832,5478.0,9,13,33,1,361.8750337902519,17,3,1,4,12,0,3,37,1,1,37,0,1,8,1,5
83.705521,53.340678,Алтайский край,-0.0607494647540127,3185.5,2,4,8,2,0.0,3,0,3,4,9,1,1,10,0,0,7,0,0,4,0,3
63.682756,56.100128,Курганская область,-0.061462480004146,1942.0,0,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
94.43322,51.720325,Республика Тыва,0.2057011556918048,8083.0,6,5,15,1,0.0,2,0,4,6,13,1,0,20,6,2,12,2,0,7,4,4
39.833249,57.60936,Ярославская область,-0.0200424315493083,5478.0,4,4,7,3,0.0,8,0,2,3,5,0,3,12,0,0,16,1,3,6,0,1
